"order_id","order_date","order_year","category","sales","quantity","discount","profit"
"CA-2017-112515","2017-09-17","2017","Office Supplies","11.784",3,"20","4.2717"
"CA-2017-112515","2017-09-17","2017","Office Supplies","164.88",3,"0","80.7912"
"CA-2017-112515","2017-09-17","2017","Furniture","1292.94",3,"0","77.5764"
"CA-2017-112515","2017-09-17","2017","Office Supplies","25.584",2,"20","8.9544"
"CA-2017-112515","2017-09-17","2017","Office Supplies","261.74",2,"0","65.435"
"CA-2017-112515","2017-09-17","2017","Office Supplies","14.4",5,"0","7.056"
"CA-2017-123372","2017-11-28","2017","Technology","1979.89",11,"0","494.9725"
"CA-2017-123372","2017-11-28","2017","Office Supplies","79.96",2,"0","35.982"
"CA-2017-159604","2017-04-14","2017","Office Supplies","8.76",2,"0","4.2048"
"CA-2017-136875","2017-12-03","2017","Office Supplies","166.44",3,"0","79.8912"
"CA-2017-132185","2017-11-27","2017","Office Supplies","8.76",5,"20","0.7665"
"CA-2017-132185","2017-11-27","2017","Office Supplies","43.584",1,"20","4.3584"
"CA-2017-127026","2017-01-21","2017","Office Supplies","14.4",5,"0","7.056"
"CA-2017-127026","2017-01-21","2017","Technology","619.95",5,"0","111.591"
"CA-2017-127026","2017-01-21","2017","Office Supplies","89.52",4,"0","42.0744"
"CA-2017-127026","2017-01-21","2017","Technology","350.973",3,"10","152.0883"
"CA-2017-127026","2017-01-21","2017","Technology","164.99",1,"0","49.497"
"CA-2017-137085","2017-06-29","2017","Office Supplies","312.552",9,"20","101.5794"
"CA-2017-156412","2017-12-04","2017","Office Supplies","5.346",3,"70","-4.455"
"CA-2017-156818","2017-07-11","2017","Technology","132.6",6,"0","17.238"
"CA-2017-155873","2017-06-16","2017","Office Supplies","16.68",2,"0","4.3368"
"CA-2017-155873","2017-06-16","2017","Office Supplies","19.44",3,"0","9.3312"
"CA-2017-155873","2017-06-16","2017","Office Supplies","192.16",4,"0","92.2368"
"CA-2017-132430","2017-10-09","2017","Furniture","45.888",4,"20","9.1776"
"CA-2017-146031","2017-07-29","2017","Office Supplies","60.12",9,"0","22.2444"
"CA-2017-128475","2017-08-26","2017","Technology","71.98",2,"0","15.1158"
"CA-2017-144827","2017-12-21","2017","Office Supplies","124.36",2,"0","33.5772"
"CA-2017-149888","2017-11-07","2017","Technology","359.97",5,"40","-71.994"
"CA-2017-149888","2017-11-07","2017","Furniture","350.352",4,"40","-140.1408"
"CA-2017-119193","2017-12-22","2017","Office Supplies","1.641",1,"70","-1.3128"
"CA-2017-119193","2017-12-22","2017","Technology","629.958",7,"40","94.4937"
"CA-2017-104801","2017-02-13","2017","Office Supplies","6.63",3,"0","1.7901"
"CA-2017-104801","2017-02-13","2017","Technology","799.96",4,"0","343.9828"
"CA-2017-104801","2017-02-13","2017","Furniture","107.53",1,"0","21.506"
"CA-2017-122707","2017-04-16","2017","Office Supplies","477.24",4,"0","9.5448"
"CA-2017-122707","2017-04-16","2017","Technology","25.98",2,"0","1.5588"
"CA-2017-163321","2017-08-07","2017","Technology","79.992",1,"20","21.9978"
"CA-2017-126536","2017-10-12","2017","Technology","0.99",1,"0","0.4356"
"CA-2017-126536","2017-10-12","2017","Office Supplies","101.84",5,"20","36.917"
"CA-2017-165757","2017-06-22","2017","Office Supplies","10.332",3,"70","-7.5768"
"CA-2017-165757","2017-06-22","2017","Office Supplies","31.155",5,"70","-23.8855"
"CA-2017-165757","2017-06-22","2017","Office Supplies","8.928",2,"20","0.6696"
"CA-2017-167752","2017-01-15","2017","Office Supplies","34.384",1,"20","3.8682"
"CA-2017-167752","2017-01-15","2017","Office Supplies","1924.16",8,"20","312.676"
"CA-2017-158967","2017-12-10","2017","Furniture","19.104",3,"20","5.7312"
"CA-2017-143455","2017-11-11","2017","Office Supplies","10.368",2,"20","3.6288"
"CA-2017-108322","2017-04-30","2017","Furniture","23.68",8,"20","6.216"
"CA-2017-108322","2017-04-30","2017","Technology","2.376",3,"20","0.7425"
"CA-2017-167668","2017-05-06","2017","Office Supplies","59.2",4,"0","29.6"
"CA-2017-146724","2017-11-20","2017","Office Supplies","22.0",10,"0","9.68"
"CA-2017-158743","2017-10-20","2017","Office Supplies","13.36",4,"0","4.1416"
"CA-2017-158743","2017-10-20","2017","Office Supplies","39.96",2,"0","18.7812"
"CA-2017-158743","2017-10-20","2017","Office Supplies","145.85",5,"0","70.008"
"CA-2017-143329","2017-11-03","2017","Furniture","41.37",3,"0","17.3754"
"CA-2017-131016","2017-09-18","2017","Office Supplies","8.928",2,"20","0.558"
"CA-2017-131016","2017-09-18","2017","Office Supplies","47.584",2,"20","-2.974"
"CA-2017-134649","2017-01-26","2017","Office Supplies","15.47",7,"0","4.1769"
"CA-2017-134649","2017-01-26","2017","Office Supplies","7.16",2,"0","3.4368"
"CA-2017-110842","2017-11-11","2017","Office Supplies","10.89",1,"0","2.8314"
"CA-2017-110842","2017-11-11","2017","Office Supplies","19.44",3,"0","9.3312"
"CA-2017-110842","2017-11-11","2017","Office Supplies","121.6",5,"20","39.52"
"US-2017-135062","2017-08-31","2017","Office Supplies","229.544",7,"20","83.2097"
"CA-2017-135650","2017-03-23","2017","Office Supplies","143.728",2,"20","-32.3388"
"CA-2017-112865","2017-05-18","2017","Technology","36.048",3,"20","-0.9012"
"CA-2017-138163","2017-11-17","2017","Office Supplies","50.94",3,"0","14.2632"
"CA-2017-152093","2017-09-10","2017","Office Supplies","762.594",3,"80","-1143.891"
"CA-2017-157854","2017-04-08","2017","Furniture","56.28",6,"0","15.7584"
"CA-2017-157854","2017-04-08","2017","Office Supplies","2690.97",3,"0","1264.7559"
"CA-2017-107342","2017-12-17","2017","Office Supplies","28.16",4,"0","13.2352"
"CA-2017-137344","2017-08-20","2017","Office Supplies","40.29",3,"0","10.4754"
"CA-2017-169810","2017-07-25","2017","Office Supplies","20.23",7,"0","9.5081"
"CA-2017-138975","2017-05-19","2017","Technology","67.8",4,"0","4.068"
"CA-2017-138975","2017-05-19","2017","Technology","377.97",3,"0","98.2722"
"CA-2017-138975","2017-05-19","2017","Furniture","1628.82",9,"0","374.6286"
"CA-2017-138975","2017-05-19","2017","Office Supplies","286.93",7,"0","140.5957"
"CA-2017-106537","2017-08-12","2017","Office Supplies","20.736",4,"20","7.2576"
"US-2017-103828","2017-08-13","2017","Office Supplies","31.44",3,"0","8.4888"
"US-2017-103828","2017-08-13","2017","Office Supplies","83.79",7,"0","22.6233"
"US-2017-103828","2017-08-13","2017","Office Supplies","59.52",3,"0","15.4752"
"US-2017-103828","2017-08-13","2017","Office Supplies","31.92",4,"0","9.2568"
"CA-2017-143861","2017-06-12","2017","Furniture","17.088",2,"20","1.068"
"CA-2017-135167","2017-06-15","2017","Office Supplies","4.26",1,"0","1.7466"
"CA-2017-137022","2017-11-16","2017","Office Supplies","811.28",8,"0","24.3384"
"US-2017-102638","2017-12-29","2017","Office Supplies","6.03",3,"0","2.9547"
"CA-2017-102099","2017-12-18","2017","Office Supplies","6.63",3,"0","1.7901"
"CA-2017-102099","2017-12-18","2017","Office Supplies","12.96",2,"0","6.2208"
"CA-2017-102099","2017-12-18","2017","Office Supplies","32.4",5,"0","15.552"
"CA-2017-164049","2017-11-02","2017","Office Supplies","23.85",5,"0","10.7325"
"CA-2017-139913","2017-10-23","2017","Office Supplies","11.56",2,"0","5.6644"
"CA-2017-139913","2017-10-23","2017","Office Supplies","26.4",5,"0","11.88"
"CA-2017-139913","2017-10-23","2017","Furniture","69.08",11,"0","29.0136"
"CA-2017-139913","2017-10-23","2017","Technology","35.88",3,"0","10.0464"
"CA-2017-124898","2017-09-11","2017","Office Supplies","184.66",7,"0","84.9436"
"CA-2017-121615","2017-11-03","2017","Office Supplies","8.56",2,"0","3.852"
"CA-2017-121615","2017-11-03","2017","Office Supplies","52.4",5,"0","14.148"
"CA-2017-121615","2017-11-03","2017","Office Supplies","14.94",3,"0","6.8724"
"CA-2017-166415","2017-02-19","2017","Office Supplies","11.22",3,"0","0.2244"
"CA-2017-155047","2017-08-27","2017","Office Supplies","5.952",1,"20","0.372"
"CA-2017-164329","2017-01-30","2017","Office Supplies","129.3",2,"0","6.465"
"CA-2017-128629","2017-07-10","2017","Furniture","18.84",3,"0","7.9128"
"CA-2017-158106","2017-06-04","2017","Office Supplies","8.64",3,"0","2.5056"
"US-2017-120390","2017-10-19","2017","Office Supplies","1633.188",4,"70","-1306.5504"
"CA-2017-143434","2017-11-18","2017","Furniture","19.76",4,"0","8.2992"
"CA-2017-155880","2017-03-25","2017","Furniture","90.99",1,"0","14.5584"
"CA-2017-155880","2017-03-25","2017","Furniture","1526.56",7,"0","427.4368"
"CA-2017-155880","2017-03-25","2017","Furniture","368.97",3,"0","40.5867"
"CA-2017-126242","2017-11-19","2017","Office Supplies","305.01",9,"0","76.2525"
"CA-2017-126242","2017-11-19","2017","Furniture","18.7",1,"0","7.106"
"CA-2017-169859","2017-12-14","2017","Furniture","26.25",3,"0","11.025"
"CA-2017-169859","2017-12-14","2017","Office Supplies","64.96",14,"20","22.736"
"CA-2017-169859","2017-12-14","2017","Office Supplies","43.7",5,"0","20.539"
"CA-2017-134915","2017-11-12","2017","Technology","41.6",4,"20","13.0"
"CA-2017-134915","2017-11-12","2017","Office Supplies","23.12",5,"20","8.381"
"CA-2017-134915","2017-11-12","2017","Furniture","113.888",2,"20","9.9652"
"CA-2017-134915","2017-11-12","2017","Furniture","113.568",2,"20","-5.6784"
"CA-2017-134915","2017-11-12","2017","Technology","7.92",2,"20","0.693"
"CA-2017-134915","2017-11-12","2017","Technology","671.984",2,"20","50.3988"
"CA-2017-123638","2017-06-27","2017","Furniture","191.646",3,"10","31.941"
"CA-2017-168900","2017-05-04","2017","Office Supplies","2.313",1,"70","-1.9275"
"CA-2017-143665","2017-04-26","2017","Office Supplies","20.34",3,"0","9.3564"
"CA-2017-143665","2017-04-26","2017","Office Supplies","39.28",8,"0","19.2472"
"CA-2017-137428","2017-12-16","2017","Furniture","81.568",2,"20","9.1764"
"CA-2017-137428","2017-12-16","2017","Furniture","97.184",2,"20","6.074"
"CA-2017-137428","2017-12-16","2017","Office Supplies","24.32",5,"20","8.208"
"CA-2017-137428","2017-12-16","2017","Furniture","18.96",2,"0","7.584"
"CA-2017-167941","2017-11-06","2017","Office Supplies","499.584",3,"20","43.7136"
"CA-2017-167941","2017-11-06","2017","Office Supplies","31.104",6,"20","10.8864"
"CA-2017-167941","2017-11-06","2017","Office Supplies","13.272",8,"70","-10.6176"
"CA-2017-167941","2017-11-06","2017","Furniture","28.272",2,"20","6.3612"
"CA-2017-167941","2017-11-06","2017","Office Supplies","259.136",4,"20","-51.8272"
"CA-2017-111808","2017-12-16","2017","Office Supplies","10.8",5,"0","5.184"
"CA-2017-139773","2017-12-04","2017","Furniture","188.552",7,"30","-2.6936"
"CA-2017-134607","2017-10-03","2017","Office Supplies","22.58",2,"0","5.8708"
"CA-2017-147291","2017-03-11","2017","Office Supplies","895.92",4,"0","421.0824"
"CA-2017-104381","2017-12-16","2017","Office Supplies","33.376",4,"20","10.43"
"CA-2017-116519","2017-10-13","2017","Office Supplies","904.9",5,"0","253.372"
"CA-2017-134845","2017-04-17","2017","Office Supplies","12.03",5,"70","-9.223"
"CA-2017-134845","2017-04-17","2017","Technology","2549.985",5,"70","-3399.98"
"CA-2017-134845","2017-04-17","2017","Office Supplies","21.594",2,"70","-15.8356"
"CA-2017-134845","2017-04-17","2017","Office Supplies","8.964",6,"70","-6.5736"
"CA-2017-134845","2017-04-17","2017","Office Supplies","20.736",4,"20","7.2576"
"CA-2017-124674","2017-11-17","2017","Furniture","327.7328",2,"32","-14.4588"
"CA-2017-169054","2017-04-22","2017","Furniture","254.352",3,"20","0.0"
"CA-2017-116855","2017-12-17","2017","Furniture","504.9",5,"0","80.784"
"CA-2017-134173","2017-09-16","2017","Office Supplies","20.736",4,"20","7.2576"
"CA-2017-101749","2017-10-03","2017","Furniture","171.288",3,"20","-6.4233"
"CA-2017-149559","2017-09-11","2017","Office Supplies","12.96",2,"0","6.2208"
"CA-2017-149559","2017-09-11","2017","Office Supplies","22.18",2,"0","10.8682"
"CA-2017-149559","2017-09-11","2017","Furniture","2054.272",8,"20","256.784"
"CA-2017-125290","2017-11-06","2017","Office Supplies","13.9",5,"0","3.614"
"CA-2017-125290","2017-11-06","2017","Office Supplies","26.38",1,"0","12.1348"
"CA-2017-121419","2017-04-02","2017","Furniture","411.8",2,"0","70.006"
"CA-2017-121419","2017-04-02","2017","Technology","360.0",4,"0","129.6"
"US-2017-148054","2017-10-06","2017","Furniture","41.96",2,"0","2.9372"
"US-2017-148054","2017-10-06","2017","Office Supplies","227.84",4,"0","66.0736"
"US-2017-148054","2017-10-06","2017","Office Supplies","37.94",2,"0","18.2112"
"CA-2017-131492","2017-10-19","2017","Office Supplies","8.96",2,"0","4.3008"
"CA-2017-131492","2017-10-19","2017","Office Supplies","31.5",10,"0","15.12"
"CA-2017-131492","2017-10-19","2017","Furniture","30.56",2,"0","10.3904"
"CA-2017-131492","2017-10-19","2017","Furniture","24.368",2,"20","-3.3506"
"CA-2017-127621","2017-03-03","2017","Office Supplies","26.88",8,"20","9.744"
"CA-2017-106859","2017-03-13","2017","Office Supplies","90.8",8,"0","25.424"
"CA-2017-106859","2017-03-13","2017","Technology","140.736",8,"20","49.2576"
"CA-2017-106859","2017-03-13","2017","Technology","214.95",5,"0","88.1295"
"CA-2017-106859","2017-03-13","2017","Office Supplies","45.36",7,"0","21.7728"
"CA-2017-106859","2017-03-13","2017","Office Supplies","288.24",6,"0","138.3552"
"US-2017-120089","2017-11-30","2017","Office Supplies","663.936",4,"20","82.992"
"CA-2017-130967","2017-03-10","2017","Technology","53.982",3,"40","-10.7964"
"CA-2017-101182","2017-09-04","2017","Office Supplies","12.96",2,"0","6.2208"
"CA-2017-101182","2017-09-04","2017","Technology","43.176",3,"20","15.1116"
"US-2017-132297","2017-05-27","2017","Office Supplies","58.34",2,"0","28.0032"
"US-2017-132297","2017-05-27","2017","Technology","539.97",3,"0","134.9925"
"CA-2017-118773","2017-02-09","2017","Office Supplies","252.784",4,"80","-417.0936"
"CA-2017-118773","2017-02-09","2017","Technology","127.984",2,"20","15.998"
"CA-2017-118773","2017-02-09","2017","Furniture","3.984",2,"60","-2.6892"
"CA-2017-118773","2017-02-09","2017","Office Supplies","12.992",2,"80","-32.48"
"US-2017-159205","2017-03-31","2017","Furniture","61.0",5,"0","25.62"
"US-2017-159205","2017-03-31","2017","Technology","671.93",7,"0","188.1404"
"CA-2017-135692","2017-04-27","2017","Office Supplies","33.12",4,"20","11.592"
"CA-2017-135692","2017-04-27","2017","Furniture","220.2656",4,"32","-42.1096"
"CA-2017-131233","2017-04-14","2017","Office Supplies","10.776",3,"20","3.5022"
"CA-2017-131233","2017-04-14","2017","Furniture","242.352",3,"20","9.0882"
"CA-2017-119578","2017-12-22","2017","Office Supplies","695.16",6,"0","34.758"
"CA-2017-119578","2017-12-22","2017","Furniture","220.98",1,"0","50.8254"
"US-2017-140074","2017-03-23","2017","Office Supplies","25.68",6,"0","11.556"
"CA-2017-127460","2017-07-10","2017","Office Supplies","298.464",6,"20","26.1156"
"CA-2017-149895","2017-09-08","2017","Technology","258.528",2,"40","-47.3968"
"CA-2017-147564","2017-10-02","2017","Office Supplies","49.12",4,"0","23.0864"
"CA-2017-164168","2017-11-12","2017","Office Supplies","30.56",5,"80","-45.84"
"CA-2017-164168","2017-11-12","2017","Office Supplies","77.952",3,"20","-15.5904"
"CA-2017-164168","2017-11-12","2017","Technology","67.992",1,"20","8.499"
"CA-2017-164168","2017-11-12","2017","Office Supplies","12.224",2,"20","4.4312"
"CA-2017-164168","2017-11-12","2017","Technology","44.784",2,"20","-0.5598"
"CA-2017-164168","2017-11-12","2017","Furniture","22.848",3,"60","-17.7072"
"CA-2017-162572","2017-09-25","2017","Technology","119.96",5,"20","35.988"
"CA-2017-162572","2017-09-25","2017","Office Supplies","10.608",6,"20","0.9282"
"CA-2017-131828","2017-02-11","2017","Furniture","963.136",4,"20","108.3528"
"CA-2017-131828","2017-02-11","2017","Technology","88.776",3,"20","7.7679"
"CA-2017-150497","2017-07-20","2017","Office Supplies","735.98",2,"0","331.191"
"CA-2017-107461","2017-12-21","2017","Office Supplies","23.88",6,"0","11.2236"
"CA-2017-157483","2017-11-11","2017","Office Supplies","181.86",7,"0","50.9208"
"US-2017-132059","2017-09-23","2017","Furniture","180.588",2,"70","-240.784"
"US-2017-132059","2017-09-23","2017","Technology","47.984",2,"20","0.5998"
"CA-2017-122280","2017-09-10","2017","Office Supplies","18.76",2,"0","9.0048"
"CA-2017-105235","2017-12-05","2017","Furniture","20.94",3,"0","6.0726"
"CA-2017-105235","2017-12-05","2017","Furniture","58.68",2,"0","18.1908"
"CA-2017-105235","2017-12-05","2017","Office Supplies","254.9",5,"0","68.823"
"CA-2017-152912","2017-11-09","2017","Office Supplies","9.64",2,"0","4.4344"
"CA-2017-152912","2017-11-09","2017","Technology","826.62",3,"0","355.4466"
"CA-2017-152912","2017-11-09","2017","Office Supplies","1633.14",9,"0","473.6106"
"CA-2017-152912","2017-11-09","2017","Office Supplies","544.38",3,"0","157.8702"
"CA-2017-159352","2017-03-12","2017","Technology","69.93",7,"0","32.1678"
"US-2017-146416","2017-10-20","2017","Office Supplies","3.75",1,"0","1.8"
"US-2017-146416","2017-10-20","2017","Office Supplies","20.928",4,"20","7.5864"
"CA-2017-123981","2017-10-02","2017","Technology","65.99",1,"0","17.1574"
"CA-2017-158953","2017-06-04","2017","Office Supplies","6.37",7,"80","-9.555"
"CA-2017-109750","2017-07-22","2017","Technology","29.97",3,"0","14.0859"
"CA-2017-164000","2017-12-18","2017","Office Supplies","18.704",7,"20","2.338"
"US-2017-108245","2017-09-22","2017","Office Supplies","13.392",3,"20","5.022"
"US-2017-108245","2017-09-22","2017","Office Supplies","11.228",7,"80","-18.5262"
"CA-2017-150189","2017-07-08","2017","Office Supplies","75.18",6,"0","35.3346"
"CA-2017-104640","2017-11-10","2017","Office Supplies","931.176",3,"20","314.2719"
"CA-2017-104640","2017-11-10","2017","Technology","430.88",2,"0","124.9552"
"CA-2017-131625","2017-09-01","2017","Furniture","114.9",5,"0","39.066"
"US-2017-156356","2017-04-16","2017","Office Supplies","26.046",3,"80","-44.2782"
"US-2017-156356","2017-04-16","2017","Office Supplies","2.896",1,"80","-4.7784"
"US-2017-156356","2017-04-16","2017","Office Supplies","32.544",2,"20","-7.7292"
"CA-2017-114524","2017-03-31","2017","Office Supplies","13.468",13,"80","-22.8956"
"CA-2017-113355","2017-12-01","2017","Technology","219.8",5,"20","24.7275"
"CA-2017-113355","2017-12-01","2017","Furniture","317.058",3,"30","-18.1176"
"US-2017-140907","2017-12-10","2017","Technology","49.08",3,"0","4.908"
"US-2017-140907","2017-12-10","2017","Office Supplies","324.9",5,"0","38.988"
"US-2017-140907","2017-12-10","2017","Office Supplies","18.24",3,"0","5.2896"
"CA-2017-119389","2017-04-17","2017","Furniture","60.312",3,"20","5.2773"
"CA-2017-110373","2017-10-27","2017","Office Supplies","7.056",3,"20","2.205"
"CA-2017-110373","2017-10-27","2017","Technology","27.184",2,"20","2.0388"
"CA-2017-133865","2017-05-08","2017","Technology","3359.952",6,"20","1049.985"
"CA-2017-116358","2017-11-02","2017","Office Supplies","18.24",3,"0","9.12"
"CA-2017-116358","2017-11-02","2017","Office Supplies","27.78",6,"0","9.1674"
"CA-2017-150525","2017-02-20","2017","Office Supplies","6.56",2,"0","1.9024"
"CA-2017-150525","2017-02-20","2017","Office Supplies","13.11",3,"0","3.4086"
"CA-2017-113418","2017-10-01","2017","Technology","1704.89",11,"0","767.2005"
"CA-2017-136308","2017-11-16","2017","Technology","1919.976",3,"20","215.9973"
"CA-2017-169978","2017-12-24","2017","Furniture","271.764",2,"10","48.3136"
"CA-2017-169978","2017-12-24","2017","Office Supplies","14.376",3,"20","4.8519"
"CA-2017-161739","2017-11-10","2017","Furniture","341.96",5,"60","-427.45"
"CA-2017-122595","2017-12-14","2017","Technology","227.976",3,"20","28.497"
"CA-2017-122595","2017-12-14","2017","Technology","52.68",3,"20","19.755"
"CA-2017-122595","2017-12-14","2017","Furniture","2.032",1,"60","-1.3208"
"US-2017-109253","2017-08-21","2017","Office Supplies","17.12",4,"0","4.9648"
"US-2017-109253","2017-08-21","2017","Technology","431.968",4,"20","37.7972"
"US-2017-109253","2017-08-21","2017","Furniture","129.92",4,"0","10.3936"
"US-2017-109253","2017-08-21","2017","Furniture","568.728",3,"20","28.4364"
"US-2017-109253","2017-08-21","2017","Office Supplies","117.144",9,"20","42.4647"
"US-2017-109253","2017-08-21","2017","Office Supplies","203.52",3,"0","54.9504"
"US-2017-109253","2017-08-21","2017","Office Supplies","51.75",5,"0","24.84"
"CA-2017-154732","2017-11-05","2017","Office Supplies","16.03",5,"80","-25.648"
"CA-2017-100335","2017-09-07","2017","Office Supplies","73.008",9,"20","26.4654"
"CA-2017-123778","2017-09-23","2017","Office Supplies","25.824",6,"20","9.0384"
"CA-2017-123778","2017-09-23","2017","Office Supplies","160.96",2,"0","48.288"
"CA-2017-142867","2017-03-17","2017","Office Supplies","13.776",6,"80","-22.0416"
"CA-2017-142867","2017-03-17","2017","Office Supplies","10.272",3,"20","3.21"
"CA-2017-103156","2017-11-23","2017","Furniture","24.048",9,"20","7.2144"
"US-2017-162208","2017-08-27","2017","Office Supplies","2.896",1,"20","0.9774"
"CA-2017-148404","2017-10-07","2017","Office Supplies","580.672",4,"20","65.3256"
"CA-2017-148404","2017-10-07","2017","Office Supplies","18.936",3,"20","5.9175"
"CA-2017-148404","2017-10-07","2017","Technology","222.384",2,"20","16.6788"
"CA-2017-148404","2017-10-07","2017","Office Supplies","50.454",6,"70","-33.636"
"CA-2017-148404","2017-10-07","2017","Furniture","154.764",3,"40","-36.1116"
"CA-2017-101077","2017-03-25","2017","Office Supplies","6.848",2,"20","2.14"
"US-2017-131583","2017-06-10","2017","Office Supplies","40.032",6,"20","15.012"
"US-2017-148362","2017-07-01","2017","Office Supplies","443.92",4,"0","13.3176"
"US-2017-148362","2017-07-01","2017","Office Supplies","169.99",1,"0","78.1954"
"US-2017-148362","2017-07-01","2017","Office Supplies","25.92",4,"0","12.4416"
"CA-2017-168739","2017-05-29","2017","Furniture","65.424",4,"60","-52.3392"
"US-2017-150847","2017-04-30","2017","Office Supplies","10.368",2,"20","3.6288"
"US-2017-111024","2017-07-03","2017","Office Supplies","32.896",4,"20","11.1024"
"US-2017-111024","2017-07-03","2017","Furniture","215.148",2,"40","-103.9882"
"US-2017-111024","2017-07-03","2017","Office Supplies","30.96",6,"20","11.223"
"CA-2017-148264","2017-12-08","2017","Office Supplies","29.79",3,"0","8.6391"
"CA-2017-148264","2017-12-08","2017","Furniture","128.9",2,"0","15.468"
"CA-2017-148264","2017-12-08","2017","Office Supplies","60.12",9,"0","28.8576"
"CA-2017-131212","2017-12-05","2017","Office Supplies","24.816",3,"20","8.3754"
"CA-2017-131212","2017-12-05","2017","Office Supplies","14.976",6,"20","5.4288"
"CA-2017-152583","2017-10-30","2017","Furniture","16.192",2,"60","-8.5008"
"CA-2017-152583","2017-10-30","2017","Furniture","251.006",2,"30","-68.1302"
"CA-2017-152583","2017-10-30","2017","Office Supplies","54.192",6,"20","4.0644"
"CA-2017-168858","2017-11-19","2017","Office Supplies","16.74",3,"0","8.37"
"CA-2017-168858","2017-11-19","2017","Office Supplies","2504.74",7,"0","626.185"
"CA-2017-102554","2017-06-11","2017","Office Supplies","3.76",2,"0","1.0904"
"CA-2017-136448","2017-09-16","2017","Technology","71.976",3,"20","19.7934"
"CA-2017-136448","2017-09-16","2017","Furniture","22.512",3,"20","2.2512"
"CA-2017-136448","2017-09-16","2017","Office Supplies","3.444",2,"70","-2.7552"
"CA-2017-136448","2017-09-16","2017","Office Supplies","538.194",2,"70","-412.6154"
"CA-2017-136448","2017-09-16","2017","Technology","47.984",2,"20","14.3952"
"CA-2017-114258","2017-11-05","2017","Technology","492.768",4,"20","55.4364"
"CA-2017-128699","2017-12-03","2017","Technology","47.992",1,"20","7.1988"
"CA-2017-122644","2017-11-12","2017","Office Supplies","10.848",2,"20","3.5256"
"CA-2017-122644","2017-11-12","2017","Technology","18.544",2,"20","3.0134"
"CA-2017-111815","2017-03-03","2017","Furniture","180.98",1,"0","47.0548"
"CA-2017-111815","2017-03-03","2017","Technology","99.98",2,"0","42.9914"
"CA-2017-120705","2017-09-05","2017","Office Supplies","147.184",2,"20","-29.4368"
"CA-2017-101581","2017-10-22","2017","Furniture","177.225",5,"50","-120.513"
"CA-2017-142034","2017-09-24","2017","Technology","72.0",4,"0","12.96"
"CA-2017-142034","2017-09-24","2017","Technology","655.9",5,"0","275.478"
"CA-2017-142034","2017-09-24","2017","Furniture","603.92",4,"0","181.176"
"CA-2017-125115","2017-04-10","2017","Office Supplies","10.368",2,"20","3.6288"
"CA-2017-125115","2017-04-10","2017","Technology","95.736",3,"20","20.3439"
"CA-2017-140326","2017-09-04","2017","Furniture","825.174",9,"30","-117.882"
"CA-2017-140326","2017-09-04","2017","Office Supplies","17.76",3,"20","5.55"
"CA-2017-140326","2017-09-04","2017","Office Supplies","6.912",3,"20","0.864"
"CA-2017-148922","2017-12-10","2017","Technology","599.97",3,"0","257.9871"
"CA-2017-148922","2017-12-10","2017","Technology","38.97",3,"0","0.7794"
"CA-2017-148922","2017-12-10","2017","Office Supplies","45.84",8,"0","22.0032"
"CA-2017-121216","2017-12-23","2017","Office Supplies","28.672",8,"20","10.3936"
"CA-2017-121216","2017-12-23","2017","Office Supplies","29.312",8,"80","-74.7456"
"CA-2017-155292","2017-10-30","2017","Office Supplies","105.98",7,"0","4.2392"
"CA-2017-155292","2017-10-30","2017","Office Supplies","35.06",2,"0","10.518"
"CA-2017-155292","2017-10-30","2017","Furniture","33.94",1,"0","9.1638"
"CA-2017-155292","2017-10-30","2017","Office Supplies","30.0",8,"0","14.4"
"CA-2017-107832","2017-11-23","2017","Office Supplies","7.476",1,"70","-5.9808"
"CA-2017-118542","2017-12-01","2017","Office Supplies","45.36",7,"0","21.7728"
"CA-2017-118542","2017-12-01","2017","Office Supplies","10.128",2,"20","3.6714"
"CA-2017-152737","2017-11-07","2017","Office Supplies","21.792",4,"20","7.6272"
"CA-2017-152737","2017-11-07","2017","Technology","439.8",4,"0","145.134"
"CA-2017-109757","2017-09-04","2017","Office Supplies","8.256",4,"20","0.6192"
"CA-2017-109757","2017-09-04","2017","Office Supplies","25.56",5,"70","-20.448"
"CA-2017-109757","2017-09-04","2017","Office Supplies","4.368",2,"70","-3.0576"
"CA-2017-109757","2017-09-04","2017","Office Supplies","11.52",4,"20","3.744"
"CA-2017-103877","2017-09-07","2017","Office Supplies","1577.94",3,"0","757.4112"
"CA-2017-168109","2017-07-03","2017","Technology","59.98",2,"0","26.3912"
"CA-2017-168109","2017-07-03","2017","Technology","2395.2",6,"20","209.58"
"CA-2017-168109","2017-07-03","2017","Technology","1687.8",4,"0","742.632"
"CA-2017-168109","2017-07-03","2017","Technology","7.992",1,"20","2.6973"
"US-2017-126081","2017-06-29","2017","Office Supplies","5.184",1,"20","1.8144"
"CA-2017-117023","2017-08-07","2017","Office Supplies","11.68",2,"0","5.4896"
"CA-2017-117023","2017-08-07","2017","Office Supplies","104.8",10,"0","26.2"
"CA-2017-117807","2017-10-01","2017","Office Supplies","104.85",1,"0","50.328"
"CA-2017-161823","2017-09-03","2017","Office Supplies","5.96",2,"0","1.6688"
"CA-2017-121839","2017-09-24","2017","Technology","1169.694",3,"40","-253.4337"
"CA-2017-158729","2017-12-19","2017","Office Supplies","1665.62",2,"0","33.3124"
"CA-2017-146535","2017-11-24","2017","Office Supplies","2.88",1,"0","1.4112"
